Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Shefon Al Haramain Perfumesfor women and men,for women and men,4.12,16,"['warm spicy', 'woody', 'fresh spicy', 'amber', 'aromatic', 'powdery', 'citrus', 'white floral', 'patchouli', 'musky']",[],"ShefonbyAl Haramain Perfumesis a Amber fragrance for women and men.Shefonwas launched in 2013. Top notes are Nutmeg, Rosemary, Cloves, Tamarind, Lemon, Cardamom, Bergamot and Green Notes; middle notes are Jasmine, Rose, Lily-of-the-Valley, Orris and Palisander Rosewood; base notes are Patchouli, Benzoin, Amber, Musk, Sandalwood, Cedar and Agarwood (Oud).",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Shefon-44653.html
Shefon Al Haramain Perfumesfor women and men,for women and men,4.44,18,"['woody', 'citrus', 'white floral', 'green', 'aromatic', 'fresh spicy', 'powdery', 'warm spicy', 'amber', 'musky']",[],"ShefonbyAl Haramain Perfumesis a Chypre Floral fragrance for women and men. Top notes are Green Notes, Bergamot, Lemon, Rosemary, Tamarind and Spices; middle notes are Lily-of-the-Valley, Jasmine, Palisander Rosewood, Rose and Orris Root; base notes are Musk, Cedar, Amber and Patchouli.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Shefon-53259.html
Sheikh Al Haramain Perfumesfor men,for men,4.44,32,"['oud', 'fresh spicy']",[],SheikhbyAl Haramain Perfumesis a Amber Woody fragrance for men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sheikh-26550.html
Solitaire Al Haramain Perfumesfor women and men,for women and men,3.92,113,"['woody', 'tobacco', 'fresh spicy', 'leather', 'animalic', 'patchouli', 'citrus', 'warm spicy', 'sweet', 'powdery']",[],"SolitairebyAl Haramain Perfumesis a Leather fragrance for women and men. Top notes are Cumin, Bergamot and Lemon; middle notes are Leather, Sandalwood and Cedar; base notes are Tobacco and Patchouli.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Solitaire-42267.html
Sophia Midnight Al Haramain Perfumesfor women,for women,4.27,15,"['citrus', 'woody', 'fresh spicy', 'aromatic', 'warm spicy', 'floral', 'rose', 'patchouli', 'vanilla', 'balsamic']",[],"Sophia MidnightbyAl Haramain Perfumesis a Amber Floral fragrance for women. Top notes are Bergamot, Grapefruit, Floral Notes and Tangerine; middle notes are Geranium, Jasmine, Narcissus, Rose and Woody Notes; base notes are Patchouli, Floral Notes, Sandalwood, Vanilla, Olibanum and Tonka Bean.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sophia-Midnight-53263.html
Sophia Violet Al Haramain Perfumesfor women,for women,4.2,5,"['powdery', 'white floral', 'violet', 'floral', 'green', 'fresh', 'citrus', 'amber', 'musky', 'sweet']",[],"Sophia VioletbyAl Haramain Perfumesis a Floral fragrance for women. Top notes are Pomelo and Green Notes; middle notes are Jasmine, Orchid and Lily-of-the-Valley; base notes are Violet, Amber and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sophia-Violet-53264.html
Sultan Al Haramain Perfumesfor women and men,for women and men,3.99,562,"['fruity', 'sweet', 'woody', 'powdery', 'warm spicy', 'floral', 'vanilla']",[],SultanbyAl Haramain Perfumesis a Amber Vanilla fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sultan-19846.html
Sunday Al Haramain Perfumesfor women and men,for women and men,4.06,16,"['floral', 'citrus', 'warm spicy', 'mossy', 'earthy', 'fresh']",[],SundaybyAl Haramain Perfumesis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sunday-19844.html
Taj Al Haramain Perfumesfor women and men,for women and men,3.74,27,"['amber', 'woody', 'aromatic', 'warm spicy', 'fresh spicy', 'balsamic', 'powdery', 'floral', 'oud', 'smoky']",[],TajbyAl Haramain Perfumesis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Taj-19825.html
Tajibni Al Haramain Perfumesfor women,for women,4.29,14,"['warm spicy', 'powdery', 'vanilla', 'citrus', 'amber', 'patchouli', 'musky', 'aromatic', 'aldehydic', 'woody']",[],"TajibnibyAl Haramain Perfumesis a Floral Woody Musk fragrance for women. Top notes are Mandarin Orange and Aldehydes; middle notes are Cardamom, Patchouli and White Musk; base notes are Heliotrope, Amber and Vanilla.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Tajibni-26434.html
Tanasuk Al Haramain Perfumesfor women and men,for women and men,4.41,225,"['sweet', 'rose', 'vanilla', 'powdery', 'woody', 'amber', 'musky', 'warm spicy', 'floral', 'fruity']",[],"TanasukbyAl Haramain Perfumesis a Amber Vanilla fragrance for women and men. Top notes are Rose, Saffron and Grenadine; middle notes are Woody Notes, Amber and Jasmine; base notes are Vanilla, Brown sugar and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Tanasuk-46253.html
Tanasuk (2019) Al Haramain Perfumesfor women and men,for women and men,4.2,20,"['sweet', 'vanilla', 'amber', 'warm spicy', 'powdery', 'fruity', 'rose', 'woody', 'metallic']",[],"Tanasuk (2019)byAl Haramain Perfumesis a Amber Floral fragrance for women and men.Tanasuk (2019)was launched in 2019. Top notes are Grenadine, Saffron and Rose; middle notes are Amber, Woody Notes and Jasmine; base notes are Brown sugar, Vanilla and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Tanasuk-2019-55794.html
Thohfa Attar Al Haramain Perfumesfor women and men,for women and men,3.75,8,"['woody', 'amber', 'floral', 'powdery', 'warm spicy', 'oud', 'musky', 'vanilla', 'metallic']",[],Thohfa AttarbyAl Haramain Perfumesis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Thohfa-Attar-19830.html
Thursday Al Haramain Perfumesfor women and men,for women and men,4.32,25,"['aromatic', 'fresh spicy', 'woody', 'oud', 'musky', 'citrus', 'yellow floral', 'powdery', 'fresh', 'sweet']",[],ThursdaybyAl Haramain Perfumesis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Thursday-19840.html
Tuesday Al Haramain Perfumesfor women and men,for women and men,4,4,"['floral', 'woody', 'citrus', 'warm spicy', 'amber']",[],TuesdaybyAl Haramain Perfumesis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Tuesday-19842.html
Twin Flower Al Haramain Perfumesfor women,for women,3.77,83,"['floral', 'powdery', 'amber', 'rose', 'musky', 'white floral', 'woody', 'violet', 'vanilla', 'warm spicy']",[],Twin FlowerbyAl Haramain Perfumesis a Floral fragrance for women.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Twin-Flower-19941.html
Vintage Classic Al Haramain Perfumesfor men,for men,4.25,28,"['musky', 'ozonic', 'powdery', 'aquatic', 'aromatic', 'soft spicy', 'leather', 'warm spicy', 'woody', 'green']",[],"Vintage ClassicbyAl Haramain Perfumesis a Woody Spicy fragrance for men. Top notes are Pink Pepper, Carrot Seeds, Mandarin Orange, Elemi resin and Black Pepper; middle notes are Violet Leaf, Cinnamon and Artemisia; base notes are Suede, Musk, Sandalwood, Vetiver and Vanilla.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Vintage-Classic-48765.html
Wardh Taifi Al Haramain Perfumesfor women,for women,4.5,4,"['rose', 'oud', 'amber', 'warm spicy', 'floral']",[],Wardh TaifibyAl Haramain Perfumesis a Amber Floral fragrance for women.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Wardh-Taifi-26546.html
Wardia Al Haramain Perfumesfor women,for women,3.75,84,"['rose', 'fresh spicy', 'aromatic', 'musky']",[],WardiabyAl Haramain Perfumesis a Floral fragrance for women.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Wardia-19945.html
White Leather Al Haramain Perfumesfor women and men,for women and men,3.73,22,"['woody', 'fresh spicy', 'aromatic', 'earthy', 'smoky', 'mossy', 'patchouli', 'citrus', 'green', 'warm spicy']",[],"White LeatherbyAl Haramain Perfumesis a Leather fragrance for women and men.White Leatherwas launched during the 2000's. Top notes are Geranium and Bergamot; middle notes are Smoke, Tea and Nutmeg; base notes are Vetiver, Cedar, Patchouli and Oakmoss.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/White-Leather-40823.html
White Oudh Al Haramain Perfumesfor women and men,for women and men,4.04,74,"['citrus', 'tobacco', 'floral', 'herbal', 'sweet', 'fruity', 'amber', 'aromatic', 'patchouli', 'musky']",[],"White OudhbyAl Haramain Perfumesis a Amber Woody fragrance for women and men. Top notes are Artemisia, Orange, Lemon and Mandarin Orange; middle notes are Freesia, Patchouli and Black Currant; base notes are Tobacco, Amber and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/White-Oudh-36595.html
50 Years Golden Oudh Al Haramain Perfumesfor women and men,for women and men,4.34,65,"['woody', 'oud', 'warm spicy', 'amber', 'powdery', 'fresh spicy', 'musky', 'patchouli', 'rose', 'aromatic']",[],"50 Years Golden OudhbyAl Haramain Perfumesis a Amber Spicy fragrance for women and men.50 Years Golden Oudhwas launched in 2020. Top notes are Black Pepper, Cloves, Thyme and Sage; middle notes are Agarwood (Oud), Rose, Patchouli and Resin; base notes are Agarwood (Oud), Sandalwood, Amber, Musk and Vanilla.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Golden-Oudh-63798.html
50 Years Oudh Ma’al Attar Al Haramain Perfumesfor women and men,for women and men,2,3,"['woody', 'citrus', 'powdery', 'floral', 'green', 'fresh', 'earthy', 'aldehydic', 'rose', 'iris']",[],"50 Years Oudh Ma’al AttarbyAl Haramain Perfumesis a Amber Floral fragrance for women and men.50 Years Oudh Ma’al Attarwas launched in 2020. Top notes are Bergamot, Orange, Galbanum, Ylang-Ylang and Aldehydes; middle notes are Rose, Lilac, Iris and Lily-of-the-Valley; base notes are Cedar, Amber, Sandalwood, Oakmoss and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Oudh-Ma-al-Attar-63799.html
50 Years Platinum Oud Al Haramain Perfumesfor women and men,for women and men,4.44,36,"['woody', 'warm spicy', 'fresh spicy', 'aromatic', 'amber']",[],"50 Years Platinum OudbyAl Haramain Perfumesis a fragrance for women and men.50 Years Platinum Oudwas launched in 2021. Top notes are Black Pepper and Cardamom; middle notes are Dry Wood, Cedar and Vetiver; base notes are Amber, Musk and Tonka Bean.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Platinum-Oud-70372.html
50 Years Rose Oud Al Haramain Perfumesfor women and men,for women and men,4.6,20,"['woody', 'powdery', 'mossy', 'oud', 'soft spicy', 'earthy']",[],"50 Years Rose OudbyAl Haramain Perfumesis a Woody Spicy fragrance for women and men.50 Years Rose Oudwas launched in 2021. Top notes are Pink Pepper, Galbanum and Bergamot; middle notes are Cedar and Sandalwood; base notes are Oakmoss, Agarwood (Oud) and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Rose-Oud-70373.html
Amber Oud Al Haramain Perfumesfor women and men,for women and men,4.07,279,"['amber', 'woody', 'aromatic', 'citrus', 'fresh spicy', 'powdery', 'musky', 'warm spicy', 'balsamic']",[],"Amber OudbyAl Haramain Perfumesis a Amber Woody fragrance for women and men.Amber Oudwas launched in 2018. Top notes are Rosemary, Bergamot, Cedar and Lemon; middle notes are Spices, Cedar and Guaiac Wood; base notes are Resins, Amber and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-51817.html
Amber Oud Black Edition Al Haramain Perfumesfor women and men,for women and men,4.26,72,"['amber', 'animalic', 'warm spicy', 'aromatic', 'leather', 'lavender', 'citrus', 'woody']",[],"Amber Oud Black EditionbyAl Haramain Perfumesis a fragrance for women and men. This is a new fragrance.Amber Oud Black Editionwas launched in 2023. Top notes are Cardamom, Lavender and Grapefruit; middle notes are Leather, Amber and Orange Blossom; base notes are Benzoin, Ambergris and Vetiver.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Black-Edition-83035.html
Amber Oud Bleu Edition Al Haramain Perfumesfor women and men,for women and men,4,164,"['woody', 'citrus', 'warm spicy', 'aromatic', 'fresh spicy', 'amber', 'green', 'patchouli', 'earthy', 'balsamic']",[],"Amber Oud Bleu EditionbyAl Haramain Perfumesis a fragrance for women and men. This is a new fragrance.Amber Oud Bleu Editionwas launched in 2022. Top notes are Grapefruit, Lemon, Mint and Pink Pepper; middle notes are Ginger, Vetiver and Jasmine; base notes are Olibanum, Sandalwood, Patchouli and Cedar.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Bleu-Edition-73206.html
Amber Oud Carbon Edition Al Haramain Perfumesfor women and men,for women and men,4.18,155,"['aromatic', 'fresh spicy', 'woody', 'lavender', 'marine', 'herbal', 'citrus', 'earthy']",[],"Amber Oud Carbon EditionbyAl Haramain Perfumesis a Woody Aromatic fragrance for women and men. This is a new fragrance.Amber Oud Carbon Editionwas launched in 2022. Top notes are Lavender, Bergamot and Rosemary; middle notes are Sea Notes, Geranium and Sage; base notes are Amber, Vetiver, Moss and Cedar.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Carbon-Edition-73207.html
Amber Oud Gold Edition Al Haramain Perfumesfor women and men,for women and men,4.28,"2,789","['sweet', 'fruity', 'ozonic', 'musky', 'powdery', 'amber', 'fresh', 'vanilla', 'aquatic', 'woody']",[],"Amber Oud Gold EditionbyAl Haramain Perfumesis a Amber Vanilla fragrance for women and men.Amber Oud Gold Editionwas launched in 2018. Top notes are Bergamot and Green Notes; middle notes are Sweet Notes, Melon, Pineapple and Amber; base notes are Musk, Vanilla and Woody Notes.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Gold-Edition-51816.html
Amber Oud Gold Edition Extreme Pure Perfume Al Haramain Perfumesfor women and men,for women and men,4.11,123,"['sweet', 'fruity', 'woody', 'amber', 'ozonic', 'powdery', 'fresh', 'vanilla', 'musky', 'aquatic']",[],"Amber Oud Gold Edition Extreme Pure PerfumebyAl Haramain Perfumesis a Amber Woody fragrance for women and men. This is a new fragrance.Amber Oud Gold Edition Extreme Pure Perfumewas launched in 2022. Top notes are Bergamot and Green Notes; middle notes are Sweet Notes, Melon, Pineapple, Amber and Cedar; base notes are Woodsy Notes, Myrrh, Musk and Vanilla.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Gold-Edition-Extreme-Pure-Perfume-78612.html
Amber Oud Private Edition Al Haramain Perfumesfor women and men,for women and men,3.31,29,"['amber', 'sweet', 'woody', 'balsamic', 'powdery', 'musky', 'green', 'fruity', 'citrus', 'vanilla']",[],"Amber Oud Private EditionbyAl Haramain Perfumesis a fragrance for women and men. This is a new fragrance.Amber Oud Private Editionwas launched in 2023. Top notes are Bergamot and Green Notes; middle notes are Melon, Sweet Notes, Amber, Pineapple and Cedarwood; base notes are Resins, Myrrh, Musk, Woody Notes and Vanilla.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Private-Edition-83046.html
Amber Oud Rouge Al Haramain Perfumesfor women and men,for women and men,4.33,676,"['warm spicy', 'amber', 'musky', 'woody', 'animalic', 'metallic', 'powdery', 'white floral', 'leather', 'tobacco']",[],"Amber Oud RougebyAl Haramain Perfumesis a Amber Floral fragrance for women and men.Amber Oud Rougewas launched in 2019. Top note is Saffron; middle note is Jasmine; base notes are Ambergris, Musk and White Cedar Extract.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Rouge-66100.html
Amber Oud Ruby Edition Al Haramain Perfumesfor women and men,for women and men,3.98,376,"['woody', 'warm spicy', 'amber', 'almond', 'animalic', 'musky', 'metallic', 'nutty', 'leather', 'white floral']",[],"Amber Oud Ruby EditionbyAl Haramain Perfumesis a fragrance for women and men. This is a new fragrance.Amber Oud Ruby Editionwas launched in 2022. Top notes are Saffron and Bitter Almond; middle notes are Cedar and Egyptian Jasmine; base notes are Ambergris, Woody Notes and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Ruby-Edition-73208.html
Amber Oud Tobacco Edition Al Haramain Perfumesfor women and men,for women and men,4.27,"1,870","['warm spicy', 'sweet', 'vanilla', 'tobacco', 'cinnamon', 'fruity', 'soft spicy', 'anis', 'woody', 'powdery']",[],"Amber Oud Tobacco EditionbyAl Haramain Perfumesis a Amber Spicy fragrance for women and men.Amber Oud Tobacco Editionwas launched in 2019. Top notes are Tobacco Leaf, Cinnamon, Black Pepper and Ginger; middle notes are Vanilla, Cloves, Star Anise, Cacao, Tonka Bean and Incense; base notes are Tobacco, Dried Fruits and Woodsy Notes.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Tobacco-Edition-55791.html
Amber Oud Ultra Violet Al Haramain Perfumesfor women,for women,4.29,34,"['white floral', 'tuberose', 'woody', 'warm spicy', 'animalic', 'rose', 'patchouli', 'citrus']",[],"Amber Oud Ultra VioletbyAl Haramain Perfumesis a Floral Woody Musk fragrance for women. This is a new fragrance.Amber Oud Ultra Violetwas launched in 2023. Top notes are Ginger, Rose and Bergamot; middle notes are Tuberose, Jasmine and White Flowers; base notes are Oak, Patchouli and Musk.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Ultra-Violet-82035.html
Amber Oud White Edition Al Haramain Perfumesfor women and men,for women and men,4.2,50,"['citrus', 'white floral', 'patchouli', 'floral', 'woody', 'earthy', 'rose', 'musky', 'warm spicy', 'aromatic']",[],"Amber Oud White EditionbyAl Haramain Perfumesis a Chypre Floral fragrance for women and men. This is a new fragrance.Amber Oud White Editionwas launched in 2022. Top notes are Bergamot and Orange; middle notes are Jasmine, Rose, Freesia and Cyclamen; base notes are Patchouli, Musk, Vetiver and Vanilla.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-White-Edition-73210.html
Belle Al Haramain Perfumesfor women,for women,3.72,81,"['sweet', 'fruity', 'ozonic', 'citrus', 'aquatic', 'powdery', 'musky', 'fresh']",[],"BellebyAl Haramain Perfumesis a Floral Fruity Gourmand fragrance for women. Top notes are Black Currant Blossom, Mandarin Orange and Grapefruit; middle notes are Melon and Apricot; base notes are Sweet Notes, Musk and Sandalwood.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Belle-53246.html
