Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,
Rare Carbon Afnanfor men,for men,4.3,581,"['leather', 'woody', 'powdery', 'ozonic', 'animalic', 'violet', 'aquatic', 'oud', 'rose', 'fresh spicy']",[],https://www.fragrantica.com/perfume/Afnan/Rare-Carbon-66627.html
Rare Passion Afnanfor women,for women,4.13,38,"['citrus', 'rose', 'vanilla', 'musky', 'white floral', 'powdery', 'sweet', 'amber', 'animalic', 'woody']",[],https://www.fragrantica.com/perfume/Afnan/Rare-Passion-84525.html
Rare Tiffany Afnanfor women,for women,3.96,198,"['woody', 'musky', 'powdery', 'yellow floral', 'sweet', 'warm spicy', 'white floral', 'vanilla', 'rose', 'soft spicy']",[],https://www.fragrantica.com/perfume/Afnan/Rare-Tiffany-70698.html
Souvenir Desert Rose Afnanfor women,for women,3.5,107,"['fruity', 'tropical', 'powdery', 'sweet', 'musky', 'fresh']",[],https://www.fragrantica.com/perfume/Afnan/Souvenir-Desert-Rose-71180.html
Tribute Black Afnanfor women and men,for women and men,4.07,14,"['floral', 'musky', 'warm spicy', 'woody', 'powdery']",[],https://www.fragrantica.com/perfume/Afnan/Tribute-Black-71175.html
Tribute Blue Afnanfor women and men,for women and men,4.19,144,"['woody', 'amber', 'musky', 'fresh spicy', 'powdery', 'warm spicy', 'animalic']",[],https://www.fragrantica.com/perfume/Afnan/Tribute-Blue-71174.html
Tribute Pink Afnanfor women and men,for women and men,3.65,17,"['woody', 'powdery', 'musky', 'sweet', 'rose', 'fruity', 'citrus', 'patchouli', 'white floral', 'violet']",[],https://www.fragrantica.com/perfume/Afnan/Tribute-Pink-71172.html
Tribute White Afnanfor women and men,for women and men,4.12,16,"['musky', 'powdery', 'white floral', 'vanilla', 'fruity', 'fresh']",[],https://www.fragrantica.com/perfume/Afnan/Tribute-White-71173.html
Turathi Blue Afnanfor men,for men,4.4,"2,380","['citrus', 'musky', 'woody', 'fresh', 'amber', 'powdery', 'warm spicy', 'patchouli', 'fresh spicy']",[],https://www.fragrantica.com/perfume/Afnan/Turathi-Blue-70839.html
Al Haramain Oudh Patchouli Al Haramain Perfumesfor women and men,for women and men,3.72,58,"['woody', 'musky', 'smoky', 'oud', 'powdery', 'patchouli', 'animalic', 'amber', 'vanilla', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Haramain-Oudh-Patchouli-55793.html
Al Khaleej Al Haramain Perfumesfor men,for men,3.67,6,"['woody', 'oud', 'floral']",['Francisco Carbonnel'],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Khaleej-19826.html
Al Mas Al Haramain Perfumesfor women and men,for women and men,4,43,"['vanilla', 'warm spicy', 'sweet', 'powdery', 'woody', 'yellow floral', 'chocolate', 'white floral', 'musky', 'rose']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Mas-19845.html
Al Nabha Al Haramain Perfumesfor women and men,for women and men,3.52,48,"['rose', 'sweet', 'warm spicy', 'fruity', 'powdery', 'coconut', 'musky', 'amber', 'vanilla', 'oud']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Nabha-19850.html
Al Quimmah Al Haramain Perfumesfor women and men,for women and men,4.33,3,"['floral', 'woody', 'rose', 'powdery', 'warm spicy', 'amber', 'musky', 'oud']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Quimmah-19856.html
Alf Zahra Al Haramain Perfumesfor women,for women,3.76,90,"['amber', 'warm spicy', 'floral', 'woody', 'balsamic', 'powdery', 'smoky', 'musky', 'patchouli']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Alf-Zahra-19942.html
Amazing Mukhallath Al Haramain Perfumesfor women and men,for women and men,4.7,27,"['amber', 'aromatic', 'woody', 'earthy', 'warm spicy', 'white floral', 'iris', 'fresh spicy', 'smoky', 'powdery']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amazing-Mukhallath-26558.html
Basma Noir Al Haramain Perfumesfor women and men,for women and men,4,1,"['citrus', 'woody', 'fresh spicy', 'powdery', 'warm spicy', 'amber', 'rose', 'musky', 'floral', 'aromatic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Basma-Noir-48228.html
Batoul Al Haramain Perfumesfor women and men,for women and men,4.08,48,"['woody', 'warm spicy', 'amber', 'leather', 'vanilla', 'animalic', 'powdery', 'metallic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Batoul-51819.html
Beauty Al Haramain Perfumesfor women,for women,3.6,15,"['citrus', 'sweet', 'floral', 'fruity', 'vanilla', 'conifer', 'green', 'sour']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Beauty-19865.html
Best Al Haramain Perfumesfor women,for women,3.79,14,"['citrus', 'musky', 'rose', 'warm spicy', 'powdery', 'amber', 'white floral']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Best-61375.html
Black Al Haramain Perfumesfor women and men,for women and men,4.11,9,"['citrus', 'woody', 'mossy', 'white floral', 'earthy', 'powdery', 'aromatic', 'fresh']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Black-67086.html
Burj Al Haramain Perfumesfor women and men,for women and men,3.91,22,"['warm spicy', 'woody', 'amber', 'floral', 'fresh spicy', 'powdery', 'oud', 'smoky', 'aromatic', 'balsamic']",['Francisco Carbonnel'],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Burj-19807.html
Dehnal Oudh Ateeq Eau De Parfum Al Haramain Perfumesfor men,for men,3.85,26,"['woody', 'warm spicy', 'oud', 'fresh spicy', 'powdery', 'amber', 'aromatic', 'citrus', 'musky', 'floral']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Ateeq-Eau-De-Parfum-26552.html
Dehnal Oudh Hindi Al Haramain Perfumesfor women and men,for women and men,4.5,4,"['oud', 'fresh spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Hindi-48225.html
Dehnal Oudh Mahabbah Al Haramain Perfumesfor women,for women,4,4,"['oud', 'woody', 'amber', 'rose']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Mahabbah-26553.html
Dehnal Oudh Trath Al Haramain Perfumesfor women and men,for women and men,N/A,N/A,"['oud', 'fresh spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Trath-48226.html
Delicate Al Haramain Perfumesfor women,for women,4.02,54,"['floral', 'fruity', 'fresh', 'powdery', 'white floral', 'violet', 'cinnamon', 'musky', 'green', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Delicate-44519.html
Desert Al Haramain Perfumesfor women and men,for women and men,3.44,9,"['leather', 'white floral', 'woody', 'animalic', 'amber', 'smoky', 'soapy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Desert-70375.html
Détour Noir Al Haramain Perfumesfor women and men,for women and men,4.41,"2,641","['vanilla', 'woody', 'powdery', 'warm spicy', 'fresh spicy', 'aromatic', 'white floral', 'fruity', 'balsamic', 'fresh']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Detour-Noir-70748.html
Detour Noir Exclusif Al Haramain Perfumesfor women and men,for women and men,4.18,39,"['woody', 'oud', 'vanilla', 'almond', 'powdery', 'sweet', 'nutty', 'animalic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Detour-Noir-Exclusif-92659.html
Detour Noir Intense Al Haramain Perfumesfor women and men,for women and men,4.48,23,"['vanilla', 'powdery', 'woody', 'aromatic', 'amber', 'fresh spicy', 'warm spicy', 'soft spicy', 'citrus', 'lavender']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Detour-Noir-Intense-92658.html
Fakhrul Arab Al Haramain Perfumesfor men,for men,4.11,38,"['warm spicy', 'woody', 'floral', 'oud', 'powdery', 'metallic', 'amber', 'leather']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Fakhrul-Arab-3900.html
Fakhrul Arab Silver Al Haramain Perfumesfor men,for men,2.86,7,"['oud', 'amber', 'warm spicy', 'fresh spicy', 'vanilla', 'powdery', 'woody', 'aromatic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Fakhrul-Arab-Silver-19937.html
Farasha Al Haramain Perfumesfor women and men,for women and men,4.4,20,"['floral', 'woody', 'aquatic', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Farasha-48223.html
Faris Al Haramain Perfumesfor women and men,for women and men,3.94,17,"['white floral', 'musky', 'fruity', 'sweet', 'fresh spicy', 'citrus', 'powdery', 'tropical', 'floral', 'fresh']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Faris-48230.html
Faris Al Haramain Perfumesfor women and men,for women and men,3.67,9,"['woody', 'aromatic', 'citrus', 'warm spicy', 'earthy', 'fresh spicy', 'patchouli', 'herbal', 'powdery', 'floral']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Faris-52426.html
Faris Aswad Al Haramain Perfumesfor women and men,for women and men,3.5,2,"['woody', 'white floral', 'patchouli', 'earthy', 'amber', 'warm spicy', 'mossy', 'citrus', 'fruity', 'sweet']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Faris-Aswad-51821.html
Favorite Al Haramain Perfumesfor men,for men,3.86,14,"['tobacco', 'rose', 'sweet', 'woody', 'oud', 'powdery', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Favorite-36245.html
Fawah Al Haramain Perfumesfor women,for women,4.21,42,"['fruity', 'sweet', 'vanilla', 'coconut']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Fawah-44518.html
Feroza Al Haramain Perfumesfor women,for women,3.44,16,"['warm spicy', 'aldehydic', 'rose', 'floral', 'herbal', 'fresh', 'green', 'metallic', 'aromatic', 'patchouli']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Feroza-19859.html
For Ever Al Haramain Perfumesfor women,for women,3.99,198,"['woody', 'fruity', 'sweet', 'floral', 'warm spicy', 'yellow floral', 'powdery', 'balsamic', 'amber', 'smoky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/For-Ever-19950.html
Haramain Oud Cambodi Intense Al Haramain Perfumesfor women and men,for women and men,4.27,30,"['musky', 'animalic', 'woody', 'leather', 'oud', 'smoky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Haramain-Oud-Cambodi-Intense-53254.html
Haya Al Haramain Perfumesfor women,for women,3.67,15,"['musky', 'powdery', 'woody', 'green', 'white floral', 'violet']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Haya-26543.html
Husna Al Haramain Perfumesfor women and men,for women and men,3.31,13,"['citrus', 'powdery', 'green', 'aromatic', 'rose', 'violet', 'woody', 'musky', 'amber', 'floral']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Husna-40168.html
Jameela Al Haramain Perfumesfor women and men,for women and men,3.5,10,"['sweet', 'white floral', 'fruity', 'vanilla', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Jameela-51822.html
Jannah Al Haramain Perfumesfor women and men,for women and men,3.87,144,"['green', 'fresh spicy', 'aromatic', 'amber', 'herbal', 'musky']",['Francisco Carbonnel'],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Jannah-19870.html
Khalta Al Haramain Perfumesfor women and men,for women and men,4.18,22,"['oud', 'woody', 'floral', 'powdery', 'tobacco', 'leather', 'musky', 'sweet', 'animalic', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Khalta-19849.html
Khaltat Al Ma'adeed Al Haramain Perfumesfor women and men,for women and men,4.38,8,"['woody', 'musky', 'amber', 'powdery', 'rose', 'oud', 'animalic', 'balsamic', 'warm spicy', 'sweet']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Khaltat-Al-Ma-adeed-26549.html
Khaltat Al Maha Al Haramain Perfumesfor women and men,for women and men,4.41,22,"['oud', 'rose', 'warm spicy', 'woody', 'powdery', 'floral', 'metallic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Khaltat-Al-Maha-19831.html
Khaltat Maryam Al Haramain Perfumesfor women and men,for women and men,4.5,12,"['woody', 'oud', 'amber', 'rose', 'floral', 'powdery']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Khaltat-Maryam-26548.html
Khaltath Al Haramain Perfumesfor women and men,for women and men,3.71,38,"['mossy', 'yellow floral', 'musky', 'lavender', 'earthy', 'woody', 'sweet', 'powdery', 'aromatic', 'fresh spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Khaltath-19951.html
Maaroof Al Haramain Perfumesfor women and men,for women and men,3.71,28,"['woody', 'warm spicy', 'vanilla', 'patchouli', 'amber', 'powdery', 'musky', 'green', 'balsamic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Maaroof-19861.html
Manar Al Haramain Perfumesfor women and men,for women and men,3.61,18,"['floral', 'honey', 'sweet', 'musky', 'citrus', 'powdery', 'warm spicy', 'woody', 'fruity', 'caramel']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Manar-19871.html
Marjan Al Haramain Perfumesfor women and men,for women and men,3.53,30,"['woody', 'warm spicy', 'aromatic', 'amber', 'floral', 'oud', 'patchouli', 'conifer', 'balsamic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Marjan-19812.html
Marwah Al Haramain Perfumesfor women and men,for women and men,4.27,67,"['rose', 'oud', 'woody', 'amber', 'powdery', 'floral', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Marwah-3901.html
Maryam Al Haramain Perfumesfor women,for women,3.67,30,"['warm spicy', 'fresh spicy', 'woody', 'musky', 'powdery', 'aromatic', 'amber', 'floral']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Maryam-51825.html
Mashaayer Al Haramain Perfumesfor women and men,for women and men,3.64,25,"['warm spicy', 'aromatic', 'fresh spicy', 'chocolate', 'musky', 'woody', 'cinnamon']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mashaayer-19813.html
Mashkoor Al Haramain Perfumesfor women,for women,3.78,58,"['floral', 'almond', 'woody', 'sweet', 'powdery', 'rose', 'white floral', 'nutty', 'fruity', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mashkoor-22929.html
Matar Al Hub Al Haramain Perfumesfor women and men,for women and men,4.02,51,"['rose', 'powdery', 'amber', 'woody', 'oud', 'sweet', 'warm spicy', 'yellow floral', 'musky', 'balsamic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Matar-Al-Hub-19834.html
Maze Eau de Parfum Al Haramain Perfumesfor women and men,for women and men,4.02,87,"['woody', 'citrus', 'warm spicy', 'aromatic', 'rose', 'floral', 'sweet', 'powdery', 'fresh spicy', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Maze-Eau-de-Parfum-52170.html
Meeqat Gold Al Haramain Perfumesfor women and men,for women and men,3.33,15,"['rose', 'woody', 'powdery', 'oud', 'fresh spicy', 'amber', 'aromatic', 'warm spicy', 'vanilla', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Meeqat-Gold-19852.html
Mubakhar Maliki Al Haramain Perfumesfor men,for men,4.56,9,"['oud', 'powdery', 'woody', 'musky', 'amber', 'floral']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mubakhar-Maliki-3902.html
Mukhallath Al Haramain Perfumesfor women and men,for women and men,4.01,73,"['floral', 'warm spicy', 'amber', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-19948.html
Mukhallath 2000 Gold Al Haramain Perfumesfor women,for women,4.11,9,"['floral', 'rose', 'powdery', 'musky', 'woody', 'citrus', 'amber']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-2000-Gold-19872.html
Mukhallath 2000 Silver Al Haramain Perfumesfor men,for men,3.33,3,"['rose', 'oud', 'woody', 'floral', 'powdery', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-2000-Silver-19873.html
Mukhallath Al Manasek Al Haramain Perfumesfor women and men,for women and men,4,13,"['woody', 'rose', 'floral', 'patchouli', 'warm spicy', 'oud', 'powdery', 'amber', 'musky', 'balsamic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Al-Manasek-19833.html
Mukhallath Al Quds Al Haramain Perfumesfor men,for men,4.15,26,"['oud', 'amber', 'woody', 'powdery', 'musky', 'warm spicy', 'fresh spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Al-Quds-3903.html
Mukhallath Asala Al Haramain Perfumesfor women and men,for women and men,5,1,"['floral', 'woody', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Asala-37437.html
Mukhallath Hind Al Haramain Perfumesfor women and men,for women and men,3.5,8,"['warm spicy', 'vanilla', 'amber', 'floral', 'metallic', 'leather', 'fresh spicy', 'powdery', 'tobacco', 'aromatic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Hind-19815.html
Mukhallath Seufi Al Haramain Perfumesfor women,for women,4.4,5,"['woody', 'fresh spicy', 'warm spicy', 'citrus', 'aromatic', 'white floral', 'powdery', 'earthy', 'patchouli', 'oud']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Seufi-31165.html
Mukhallath Shuyookhi Al Haramain Perfumesfor women and men,for women and men,3.28,25,"['warm spicy', 'woody', 'floral', 'cacao', 'sweet', 'powdery', 'amber', 'balsamic', 'smoky', 'herbal']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Shuyookhi-19851.html
Musk Al Haramain Al Haramain Perfumesfor women and men,for women and men,4.12,40,"['powdery', 'musky', 'rose', 'violet', 'floral', 'woody', 'sweet', 'fresh', 'fruity', 'vanilla']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Al-Haramain-70378.html
Musk Maliki Al Haramain Perfumesfor women and men,for women and men,4.43,7,"['musky', 'white floral', 'powdery', 'animalic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Maliki-48224.html
Musk Noir Al Haramain Al Haramain Perfumesfor women and men,for women and men,3.5,10,"['rose', 'fresh spicy', 'powdery', 'aromatic', 'white floral', 'musky', 'fresh', 'floral', 'herbal', 'woody']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Noir-Al-Haramain-70379.html
Muzakkerat Al Haramain Perfumesfor women and men,for women and men,3.91,11,"['powdery', 'oud', 'woody', 'amber', 'musky', 'floral', 'vanilla', 'warm spicy', 'balsamic', 'animalic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Muzakkerat-19848.html
Mystique Femme Al Haramain Perfumesfor women,for women,3.86,97,"['fruity', 'fresh', 'rose', 'sweet', 'floral', 'green', 'white floral', 'citrus', 'woody', 'amber']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mystique-Femme-19867.html
Mystique Homme Al Haramain Perfumesfor men,for men,3.84,231,"['white floral', 'aromatic', 'citrus', 'fresh spicy', 'sweet', 'lavender', 'tobacco', 'woody', 'green', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mystique-Homme-19868.html
Najm Gold Al Haramain Perfumesfor women and men,for women and men,4.25,53,"['vanilla', 'powdery', 'coconut', 'sweet', 'citrus', 'woody', 'musky', 'lactonic']",['Christian Carbonnel'],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Najm-Gold-51828.html
Najm Noir Al Haramain Perfumesfor women,for women,4,27,"['musky', 'powdery', 'vanilla', 'floral', 'woody', 'aromatic', 'fruity', 'white floral', 'earthy', 'sweet']",['Christian Carbonnel'],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Najm-Noir-51827.html
Narjis Al Haramain Perfumesfor women,for women,3.94,36,"['floral', 'violet', 'powdery', 'vanilla', 'sweet', 'fresh', 'aldehydic', 'white floral', 'fresh spicy', 'musky']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Narjis-70382.html
Night Dreams Al Haramain Perfumesfor women and men,for women and men,3.62,180,"['oud', 'woody', 'powdery', 'musky', 'floral', 'amber', 'warm spicy']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Night-Dreams-19818.html
Obsessive Oudh Al Haramain Perfumesfor women and men,for women and men,4.67,27,"['oud', 'amber', 'musky', 'powdery']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Obsessive-Oudh-26559.html
Omry Due Al Haramain Perfumesfor women,for women,4.05,22,"['woody', 'amber', 'warm spicy', 'fresh spicy', 'powdery', 'vanilla', 'citrus', 'balsamic', 'patchouli', 'metallic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Omry-Due-42218.html
Opposite Black Al Haramain Perfumesfor men,for men,4.18,17,"['green', 'aromatic', 'woody', 'fresh spicy', 'fresh', 'herbal', 'amber', 'ozonic', 'fruity', 'sweet']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Opposite-Black-48766.html
Opposite Pink Al Haramain Perfumesfor women,for women,3.88,16,"['vanilla', 'powdery', 'coconut', 'sweet', 'woody', 'musky', 'amber', 'fruity', 'balsamic', 'lactonic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Opposite-Pink-53253.html
Oudh 36 Al Haramain Perfumesfor women and men,for women and men,4.38,66,"['amber', 'woody', 'rose', 'warm spicy', 'patchouli']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oudh-36-53256.html
Oudh 36 Nuit Al Haramain Perfumesfor women and men,for women and men,4.42,117,"['rose', 'oud', 'warm spicy', 'woody', 'musky', 'aromatic', 'fresh spicy', 'powdery', 'amber', 'floral']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oudh-36-Nuit-42650.html
Oyuny Al Haramain Perfumesfor women and men,for women and men,4.16,63,"['sweet', 'fruity', 'floral', 'tobacco', 'rose', 'citrus', 'tropical']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oyuny-48229.html
Oyuny Spray Al Haramain Perfumesfor women,for women,3.95,21,"['fruity', 'sweet', 'citrus', 'floral', 'fresh spicy', 'fresh', 'green', 'patchouli', 'woody', 'aromatic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oyuny-Spray-63936.html
Red Flower Al Haramain Perfumesfor women and men,for women and men,3.67,3,"['oud', 'woody', 'oily', 'powdery', 'aldehydic', 'amber', 'warm spicy', 'fresh']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Red-Flower-66610.html
Remember Me Al Haramain Perfumesfor women and men,for women and men,3.83,160,"['citrus', 'green', 'woody', 'fresh spicy', 'aromatic', 'fresh', 'floral', 'powdery', 'amber']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Remember-Me-19829.html
Rose Taifi Al Haramain Perfumesfor women and men,for women and men,4.3,20,"['rose', 'powdery']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Rose-Taifi-19822.html
Royal Rose Al Haramain Perfumesfor women and men,for women and men,4.22,9,"['floral', 'powdery', 'rose', 'green', 'aromatic', 'musky', 'yellow floral', 'ozonic', 'fresh spicy', 'aquatic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Royal-Rose-26557.html
Sadaf Al Haramain Perfumesfor women and men,for women and men,3.86,7,"['rose', 'citrus', 'warm spicy', 'iris', 'woody', 'fresh spicy', 'powdery', 'floral', 'metallic', 'aromatic']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Sadaf-70383.html
Safa Al Haramain Perfumesfor women and men,for women and men,3.88,26,"['aromatic', 'citrus', 'woody', 'fresh spicy', 'white floral', 'warm spicy', 'soft spicy', 'patchouli', 'fruity', 'rose']",[],https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Safa-33321.html
